InvoiceId,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,InvoiceLineId,TrackId,UnitPrice,Quantity
210,19,2011-07-20,1 Infinite Loop,Cupertino,CA,USA,95014,1.98,1140,3457,0.99,1
211,21,2011-07-20,801 W 4th Street,Reno,NV,USA,89503,1.98,1141,3459,0.99,1
211,21,2011-07-20,801 W 4th Street,Reno,NV,USA,89503,1.98,1142,3461,0.99,1
212,23,2011-07-21,69 Salem Street,Boston,MA,USA,2113,3.96,1143,3463,0.99,1
212,23,2011-07-21,69 Salem Street,Boston,MA,USA,2113,3.96,1144,3465,0.99,1
212,23,2011-07-21,69 Salem Street,Boston,MA,USA,2113,3.96,1145,3467,0.99,1
212,23,2011-07-21,69 Salem Street,Boston,MA,USA,2113,3.96,1146,3469,0.99,1
213,27,2011-07-22,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,1147,3473,0.99,1
213,27,2011-07-22,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,1148,3477,0.99,1
213,27,2011-07-22,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,1149,3481,0.99,1
213,27,2011-07-22,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,1150,3485,0.99,1
213,27,2011-07-22,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,1151,3489,0.99,1
213,27,2011-07-22,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,1152,3493,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1153,3499,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1154,2,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1155,8,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1156,14,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1157,20,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1158,26,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1159,32,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1160,38,0.99,1
214,33,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,1161,44,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1162,53,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1163,62,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1164,71,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1165,80,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1166,89,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1167,98,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1168,107,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1169,116,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1170,125,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1171,134,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1172,143,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1173,152,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1174,161,0.99,1
215,42,2011-07-30,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,1175,170,0.99,1
216,56,2011-08-07,307 Macacha Güemes,Buenos Aires,,Argentina,1106,0.99,1176,184,0.99,1
217,57,2011-08-20,"Calle Lira, 198",Santiago,,Chile,,1.98,1177,185,0.99,1
217,57,2011-08-20,"Calle Lira, 198",Santiago,,Chile,,1.98,1178,186,0.99,1
218,59,2011-08-20,"3,Raj Bhavan Road",Bangalore,,India,560001,1.98,1179,188,0.99,1
218,59,2011-08-20,"3,Raj Bhavan Road",Bangalore,,India,560001,1.98,1180,190,0.99,1
219,2,2011-08-21,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,3.96,1181,192,0.99,1
219,2,2011-08-21,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,3.96,1182,194,0.99,1
219,2,2011-08-21,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,3.96,1183,196,0.99,1
219,2,2011-08-21,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,3.96,1184,198,0.99,1
220,6,2011-08-22,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,1185,202,0.99,1
220,6,2011-08-22,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,1186,206,0.99,1
220,6,2011-08-22,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,1187,210,0.99,1
220,6,2011-08-22,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,1188,214,0.99,1
220,6,2011-08-22,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,1189,218,0.99,1
220,6,2011-08-22,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,1190,222,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1191,228,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1192,234,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1193,240,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1194,246,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1195,252,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1196,258,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1197,264,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1198,270,0.99,1
221,12,2011-08-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,1199,276,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1200,285,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1201,294,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1202,303,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1203,312,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1204,321,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1205,330,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1206,339,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1207,348,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1208,357,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1209,366,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1210,375,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1211,384,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1212,393,0.99,1
222,21,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86,1213,402,0.99,1
223,35,2011-09-07,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,0.99,1214,416,0.99,1
224,36,2011-09-20,Tauentzienstraße 8,Berlin,,Germany,10789,1.98,1215,417,0.99,1
224,36,2011-09-20,Tauentzienstraße 8,Berlin,,Germany,10789,1.98,1216,418,0.99,1
225,38,2011-09-20,Barbarossastraße 19,Berlin,,Germany,10779,1.98,1217,420,0.99,1
225,38,2011-09-20,Barbarossastraße 19,Berlin,,Germany,10779,1.98,1218,422,0.99,1
226,40,2011-09-21,"8, Rue Hanovre",Paris,,France,75002,3.96,1219,424,0.99,1
226,40,2011-09-21,"8, Rue Hanovre",Paris,,France,75002,3.96,1220,426,0.99,1
226,40,2011-09-21,"8, Rue Hanovre",Paris,,France,75002,3.96,1221,428,0.99,1
226,40,2011-09-21,"8, Rue Hanovre",Paris,,France,75002,3.96,1222,430,0.99,1
227,44,2011-09-22,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,1223,434,0.99,1
227,44,2011-09-22,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,1224,438,0.99,1
227,44,2011-09-22,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,1225,442,0.99,1
227,44,2011-09-22,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,1226,446,0.99,1
227,44,2011-09-22,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,1227,450,0.99,1
227,44,2011-09-22,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,1228,454,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1229,460,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1230,466,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1231,472,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1232,478,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1233,484,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1234,490,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1235,496,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1236,502,0.99,1
228,50,2011-09-25,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,1237,508,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1238,517,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1239,526,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1240,535,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1241,544,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1242,553,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1243,562,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1244,571,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1245,580,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1246,589,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1247,598,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1248,607,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1249,616,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1250,625,0.99,1
229,59,2011-09-30,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,1251,634,0.99,1
230,14,2011-10-08,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,0.99,1252,648,0.99,1
231,15,2011-10-21,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,1.98,1253,649,0.99,1
231,15,2011-10-21,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,1.98,1254,650,0.99,1
232,17,2011-10-21,1 Microsoft Way,Redmond,WA,USA,98052-8300,1.98,1255,652,0.99,1
232,17,2011-10-21,1 Microsoft Way,Redmond,WA,USA,98052-8300,1.98,1256,654,0.99,1
233,19,2011-10-22,1 Infinite Loop,Cupertino,CA,USA,95014,3.96,1257,656,0.99,1
233,19,2011-10-22,1 Infinite Loop,Cupertino,CA,USA,95014,3.96,1258,658,0.99,1
233,19,2011-10-22,1 Infinite Loop,Cupertino,CA,USA,95014,3.96,1259,660,0.99,1
233,19,2011-10-22,1 Infinite Loop,Cupertino,CA,USA,95014,3.96,1260,662,0.99,1
234,23,2011-10-23,69 Salem Street,Boston,MA,USA,2113,5.94,1261,666,0.99,1
234,23,2011-10-23,69 Salem Street,Boston,MA,USA,2113,5.94,1262,670,0.99,1
234,23,2011-10-23,69 Salem Street,Boston,MA,USA,2113,5.94,1263,674,0.99,1
234,23,2011-10-23,69 Salem Street,Boston,MA,USA,2113,5.94,1264,678,0.99,1
234,23,2011-10-23,69 Salem Street,Boston,MA,USA,2113,5.94,1265,682,0.99,1
234,23,2011-10-23,69 Salem Street,Boston,MA,USA,2113,5.94,1266,686,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1267,692,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1268,698,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1269,704,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1270,710,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1271,716,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1272,722,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1273,728,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1274,734,0.99,1
235,29,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,1275,740,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1276,749,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1277,758,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1278,767,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1279,776,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1280,785,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1281,794,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1282,803,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1283,812,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1284,821,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1285,830,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1286,839,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1287,848,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1288,857,0.99,1
236,38,2011-10-31,Barbarossastraße 19,Berlin,,Germany,10779,13.86,1289,866,0.99,1
237,52,2011-11-08,202 Hoxton Street,London,,United Kingdom,N1 5LH,0.99,1290,880,0.99,1
238,53,2011-11-21,113 Lupus St,London,,United Kingdom,SW1V 3EN,1.98,1291,881,0.99,1
238,53,2011-11-21,113 Lupus St,London,,United Kingdom,SW1V 3EN,1.98,1292,882,0.99,1
239,55,2011-11-21,421 Bourke Street,Sidney,NSW,Australia,2010,1.98,1293,884,0.99,1
239,55,2011-11-21,421 Bourke Street,Sidney,NSW,Australia,2010,1.98,1294,886,0.99,1
240,57,2011-11-22,"Calle Lira, 198",Santiago,,Chile,,3.96,1295,888,0.99,1
240,57,2011-11-22,"Calle Lira, 198",Santiago,,Chile,,3.96,1296,890,0.99,1
240,57,2011-11-22,"Calle Lira, 198",Santiago,,Chile,,3.96,1297,892,0.99,1
240,57,2011-11-22,"Calle Lira, 198",Santiago,,Chile,,3.96,1298,894,0.99,1
241,2,2011-11-23,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,1299,898,0.99,1
241,2,2011-11-23,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,1300,902,0.99,1
241,2,2011-11-23,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,1301,906,0.99,1
241,2,2011-11-23,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,1302,910,0.99,1
241,2,2011-11-23,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,1303,914,0.99,1
241,2,2011-11-23,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,1304,918,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1305,924,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1306,930,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1307,936,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1308,942,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1309,948,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1310,954,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1311,960,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1312,966,0.99,1
242,8,2011-11-26,Grétrystraat 63,Brussels,,Belgium,1000,8.91,1313,972,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1314,981,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1315,990,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1316,999,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1317,1008,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1318,1017,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1319,1026,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1320,1035,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1321,1044,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1322,1053,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1323,1062,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1324,1071,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1325,1080,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1326,1089,0.99,1
243,17,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1327,1098,0.99,1
244,31,2011-12-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,0.99,1328,1112,0.99,1
245,32,2011-12-22,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,1329,1113,0.99,1
245,32,2011-12-22,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,1330,1114,0.99,1
246,34,2011-12-22,Rua da Assunção 53,Lisbon,,Portugal,,1.98,1331,1116,0.99,1
246,34,2011-12-22,Rua da Assunção 53,Lisbon,,Portugal,,1.98,1332,1118,0.99,1
247,36,2011-12-23,Tauentzienstraße 8,Berlin,,Germany,10789,3.96,1333,1120,0.99,1
247,36,2011-12-23,Tauentzienstraße 8,Berlin,,Germany,10789,3.96,1334,1122,0.99,1
247,36,2011-12-23,Tauentzienstraße 8,Berlin,,Germany,10789,3.96,1335,1124,0.99,1
247,36,2011-12-23,Tauentzienstraße 8,Berlin,,Germany,10789,3.96,1336,1126,0.99,1
248,40,2011-12-24,"8, Rue Hanovre",Paris,,France,75002,5.94,1337,1130,0.99,1
248,40,2011-12-24,"8, Rue Hanovre",Paris,,France,75002,5.94,1338,1134,0.99,1
248,40,2011-12-24,"8, Rue Hanovre",Paris,,France,75002,5.94,1339,1138,0.99,1
248,40,2011-12-24,"8, Rue Hanovre",Paris,,France,75002,5.94,1340,1142,0.99,1
248,40,2011-12-24,"8, Rue Hanovre",Paris,,France,75002,5.94,1341,1146,0.99,1
248,40,2011-12-24,"8, Rue Hanovre",Paris,,France,75002,5.94,1342,1150,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1343,1156,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1344,1162,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1345,1168,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1346,1174,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1347,1180,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1348,1186,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1349,1192,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1350,1198,0.99,1
249,46,2011-12-27,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1351,1204,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1352,1213,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1353,1222,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1354,1231,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1355,1240,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1356,1249,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1357,1258,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1358,1267,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1359,1276,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1360,1285,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1361,1294,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1362,1303,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1363,1312,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1364,1321,0.99,1
250,55,2012-01-01,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1365,1330,0.99,1
251,10,2012-01-09,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,0.99,1366,1344,0.99,1
252,11,2012-01-22,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,1.98,1367,1345,0.99,1
252,11,2012-01-22,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,1.98,1368,1346,0.99,1
253,13,2012-01-22,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,1.98,1369,1348,0.99,1
253,13,2012-01-22,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,1.98,1370,1350,0.99,1
254,15,2012-01-23,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,3.96,1371,1352,0.99,1
254,15,2012-01-23,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,3.96,1372,1354,0.99,1
254,15,2012-01-23,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,3.96,1373,1356,0.99,1
254,15,2012-01-23,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,3.96,1374,1358,0.99,1
255,19,2012-01-24,1 Infinite Loop,Cupertino,CA,USA,95014,5.94,1375,1362,0.99,1
255,19,2012-01-24,1 Infinite Loop,Cupertino,CA,USA,95014,5.94,1376,1366,0.99,1
255,19,2012-01-24,1 Infinite Loop,Cupertino,CA,USA,95014,5.94,1377,1370,0.99,1
255,19,2012-01-24,1 Infinite Loop,Cupertino,CA,USA,95014,5.94,1378,1374,0.99,1
255,19,2012-01-24,1 Infinite Loop,Cupertino,CA,USA,95014,5.94,1379,1378,0.99,1
255,19,2012-01-24,1 Infinite Loop,Cupertino,CA,USA,95014,5.94,1380,1382,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1381,1388,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1382,1394,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1383,1400,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1384,1406,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1385,1412,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1386,1418,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1387,1424,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1388,1430,0.99,1
256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,1389,1436,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1390,1445,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1391,1454,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1392,1463,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1393,1472,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1394,1481,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1395,1490,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1396,1499,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1397,1508,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1398,1517,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1399,1526,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1400,1535,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1401,1544,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1402,1553,0.99,1
257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,1403,1562,0.99,1
258,48,2012-02-09,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,0.99,1404,1576,0.99,1
259,49,2012-02-22,Ordynacka 10,Warsaw,,Poland,00-358,1.98,1405,1577,0.99,1
